timestamp,x,y,z
5358517,663,-3375,1812
5358556,818,-3291,2391
5358597,906,-3344,2620
5358637,1130,-3037,2695
5358677,948,-2860,2775
5358718,1176,-2729,3368
5358757,995,-2544,3302
5358798,976,-2639,3345
5358838,1005,-2437,3293
5358878,972,-2324,3226
5358919,930,-2419,3301
5358959,1003,-2502,2925
5358999,923,-2734,2880
5359039,990,-2572,3231
5359080,1003,-2473,3123
5359120,988,-2405,3090
5359160,966,-2535,3206
5359200,1028,-2464,3208
5359240,974,-2308,3197
5359281,972,-2358,3463
5359322,983,-2256,3317
5359361,983,-2427,3087
5359401,935,-2362,3489
5359442,1025,-2250,3103
5359482,931,-2456,3304
5359523,992,-2499,3221
5359563,969,-2212,3185
5359603,1042,-2207,3320
5359643,952,-2260,3190
5359683,1006,-2396,3368
5359724,950,-2206,3337
5359764,1042,-2064,3456
5359804,953,-2150,3590
5359844,891,-2362,3399
5359884,882,-2224,3411
5359926,970,-2269,3627
5359965,1013,-2445,3204
5360005,1005,-2231,3263
5360046,925,-2318,3379
5360086,941,-1889,3511
5360127,810,-2030,3627
5360166,850,-1806,3566
5360207,790,-2167,3014
5360247,727,-2262,3227
5360287,896,-2441,3113
5360328,837,-2415,2988
5360367,856,-3039,2884
5360407,994,-2840,3077
5360448,1046,-2707,2929
5360488,1018,-2634,2967
5360529,997,-2844,2842
5360568,951,-2941,2846
5360608,813,-2865,2941
5360648,858,-3012,2867
5360689,747,-2813,2779
5360729,704,-2911,2814
5360769,821,-3121,2576
5360809,782,-3136,2254
5360849,846,-3632,1210
5360890,686,-4136,768
5360931,799,-4259,925
5360970,993,-3740,757
5361010,885,-4164,820
5361050,897,-3910,1064
5361091,841,-3844,1250
5361132,829,-3860,1131
5361171,890,-3991,1106
5361211,900,-3859,1132
5361251,905,-3900,1177
5361292,873,-3694,1126
5361332,889,-3924,1144
5361372,894,-3787,1210
5361412,921,-3846,1119
5361452,841,-3813,1181
5361492,905,-3841,1209
5361533,873,-3762,1188
5361573,904,-3878,1189
5361613,902,-3795,1125
5361653,953,-3893,1218
5361693,918,-3814,1225
5361735,974,-3916,1179
5361774,1116,-3802,1065
5361814,1166,-4074,1062
5361854,1264,-3663,1212
5361894,1187,-3770,1496
5361934,1115,-3285,1692
5361974,751,-3439,2037
5362014,541,-3472,2252
5362054,540,-3227,2361
5362094,445,-3082,2763
5362135,437,-2598,2863
5362174,378,-3153,2633
5362215,434,-2896,2584
5362255,415,-3182,3052
5362295,14,-3245,3432
5362336,-831,-3986,3966
5362375,-182,-2608,4136
5362415,331,-1729,3849
5362456,943,-1408,3376
5362496,2064,-1907,2800
5362537,1899,-2601,2321
5362576,2593,-2957,1348
5362617,2348,-3762,1641
5362657,2139,-3209,1371
5362697,1925,-3351,1790
5362738,1361,-3039,3033
5362777,1006,-1832,3068
5362818,866,-2150,3625
5362858,646,-1264,4242
5362898,709,-1620,4268
5362939,1083,-1772,4228
5362979,661,-1963,4009
5363019,923,-2681,3323
5363059,1009,-2438,2842
5363100,1108,-2213,2517
5363141,1557,-2932,1768
5363180,1771,-3552,1345
5363220,1673,-2830,851
5363261,2020,-3719,329
5363301,1630,-3084,291
5363342,1585,-3721,341
5363381,1384,-4176,-13
5363422,1098,-3793,638
5363462,1300,-3626,1131
5363502,1082,-4391,1020
5363543,1035,-3997,1162
5363583,987,-4116,1087
5363623,956,-3744,780
5363663,871,-3962,974
5363703,874,-4390,505
5363744,833,-4047,913
5363784,957,-4036,393
5363824,850,-3893,702
5363865,865,-4098,837
5363905,831,-3797,1001
5363946,833,-3718,881
5363985,835,-4208,630
5364026,999,-3868,715
5364066,871,-3923,723
5364106,825,-3958,840
5364147,888,-3836,739
5364187,833,-3897,1024
5364227,851,-3884,848
5364267,869,-3800,1047
5364307,859,-3896,1036
5364348,895,-4002,684
5364388,930,-4017,1103
5364428,935,-3808,935
5364468,802,-3994,1164
5364509,888,-3878,989
5364550,814,-3843,970
5364589,651,-3805,1138
5364630,790,-3900,1020
5364670,851,-3831,1081
5364710,860,-3833,1183
5364751,841,-3772,1169
5364790,810,-3970,1069
5364831,855,-3796,1220
5364871,821,-3710,1298
5364911,924,-4008,1189
5364952,857,-3583,748
5364992,862,-3821,1474
5365032,1018,-3367,984
5365072,885,-4234,1488
5365112,868,-3782,1291
5365153,1046,-3709,1135
5365192,883,-4011,1425
5365233,899,-3661,1415
5365273,931,-3722,1419
5365313,827,-3744,1248
5365354,895,-3915,1316
5365393,874,-3693,1258
5365433,830,-3746,1281
5365474,918,-3831,1301
5365514,901,-3798,1372
5365555,892,-3755,1340
5365594,844,-3873,1381
5365634,839,-3752,1561
5365674,862,-3716,1415
5365715,872,-3775,1310
5365756,905,-3769,1444
5365795,872,-3810,1295
5365835,918,-3733,1284
5365875,881,-3728,1476
5365916,905,-3732,1418
5365957,910,-3832,1379
5365996,912,-3716,1421
5366036,893,-3804,1273
5366076,846,-3750,1465
5366117,896,-3736,1413
5366157,799,-3752,1485
5366197,885,-3685,1455
5366237,881,-3868,1461
5366277,894,-3690,1378
5366318,908,-3671,1418
5366358,887,-3595,1414
5366398,839,-3745,1486
5366438,936,-3681,1352
5366478,806,-3736,1519
5366518,907,-3825,1379
5366560,874,-3651,1474
5366599,809,-3732,1429
5366639,925,-3808,1055
5366680,862,-3891,1117
5366720,849,-3887,1408
5366761,854,-3649,1360
5366800,890,-3799,1209
5366841,872,-3799,1281
5366881,914,-3796,1128
5366921,895,-3747,1249
5366962,913,-3823,1211
5367002,937,-3815,1226
5367042,931,-3851,1264
5367082,941,-3792,1132
5367122,974,-3798,1173
5367164,979,-3857,1153
5367203,955,-3846,1171
5367243,944,-3761,1307
5367284,932,-4000,1230
5367324,903,-3725,1223
5367365,866,-3881,1214
5367404,779,-3886,1298
5367445,913,-3696,1213
5367485,817,-4301,1248
5367525,892,-3968,1388
5367566,1071,-3470,1131
5367606,961,-3859,1217
5367646,1082,-3530,1080
5367686,1180,-3448,655
5367726,922,-4166,1362
5367767,1103,-3401,834
5367807,1089,-4757,1131
5367847,1114,-3112,1620
5367887,948,-3131,1307
5367927,765,-4434,1790
5367968,1218,-3943,1560
5368008,965,-3418,1979
5368048,958,-3402,1576
5368088,636,-3734,2212
5368129,771,-3605,1909
5368170,804,-3519,1897
5368209,734,-3659,1868
5368250,791,-3526,2012
5368290,940,-3780,2061
5368330,778,-3746,2062
5368371,840,-3448,1963
5368411,835,-3465,2002
5368451,914,-3540,1916
5368491,894,-3425,2020
5368531,1015,-3606,1705
5368572,963,-3617,1789
5368612,971,-3493,1763
5368652,965,-3673,1795
5368692,912,-3440,1911
5368733,1000,-3689,1762
5368774,939,-3756,1614
5368813,914,-3571,1771
5368853,971,-3573,1588
5368893,964,-3625,1757
5368934,953,-3632,1697
5368975,972,-3637,1690
5369014,963,-3612,1655
5369054,1017,-3659,1657
5369095,980,-3562,1747
5369135,1023,-3589,1694
5369176,977,-3596,1731
5369216,990,-3691,1609
5369256,949,-3508,1774
5369296,969,-3629,1692
5369336,968,-3623,1714
5369377,936,-3588,1838
5369417,909,-3651,1754
5369457,906,-3622,1781
5369497,932,-3656,1760
5369537,925,-3551,1818
5369578,904,-3574,1790
5369617,922,-3588,1811
5369658,870,-3587,1823
5369698,903,-3544,1796
5369738,852,-3529,1904
5369779,882,-3566,1834
5369818,844,-3553,1892
5369859,899,-3590,1837
5369899,851,-3519,1799
5369939,885,-3526,1899
5369980,841,-3451,1915
5370019,824,-3561,1873
5370060,849,-3599,1885
5370100,862,-3574,1839
5370140,850,-3565,1895
5370181,848,-3514,1915
5370220,818,-3564,1909
5370260,858,-3545,1812
5370301,834,-3580,1927
5370341,851,-3556,1872
5370382,890,-3547,1878
5370421,867,-3608,1920
5370461,845,-3610,1911
5370501,885,-3556,1841
5370542,820,-3593,1928
5370583,827,-3571,1872
5370622,886,-3561,1893
5370662,839,-3606,1868
5370702,813,-3550,1903
5370743,802,-3586,1853
5370784,855,-3575,1878
5370823,860,-3654,1844
5370863,876,-3578,1911
5370904,821,-3607,1848
5370944,822,-3555,1967
5370985,833,-3524,1915
5371024,825,-3626,1822
5371064,906,-3654,1818
5371104,859,-3582,1929
5371145,862,-3612,1835
5371186,839,-3574,1913
5371225,780,-3546,1895
5371266,803,-3563,1882
5371306,815,-3588,1853
5371346,800,-3568,1934
5371387,806,-3526,1900
5371427,701,-3546,1896
5371467,762,-3516,1921
5371507,796,-3584,1940
5371547,796,-3525,1943
5371588,769,-3541,2008
5371628,834,-3551,1919
5371668,841,-3521,1981
5371708,829,-3500,1914
5371749,813,-3566,1938
5371790,869,-3560,1890
5371829,817,-3521,1992
5371869,795,-3476,1994
5371910,778,-3473,1991
5371950,803,-3543,1943
5371991,854,-3529,1954
5372030,850,-3551,1966
5372071,845,-3538,1961
5372111,859,-3536,1963
5372151,827,-3515,1896
5372192,836,-3477,1993
5372232,864,-3443,2040
5372272,909,-3514,1924
5372312,879,-3529,1929
5372353,850,-3512,1913
5372393,846,-3556,1954
5372433,847,-3535,1972
5372473,860,-3542,1950
5372513,826,-3573,1918
5372554,863,-3573,1953
5372595,857,-3564,1931
5372634,798,-3518,1937
5372674,852,-3528,1906
5372715,812,-3519,1970
5372755,837,-3501,1965
5372796,785,-3488,1967
5372835,807,-3483,2026
5372876,806,-3517,1988
5372916,797,-3536,1980
5372956,784,-3494,1957
5372997,807,-3457,2028
5373037,779,-3517,1979
5373077,785,-3530,1999
5373117,784,-3489,1987
5373158,773,-3528,2007
5373199,837,-3496,1971
5373238,785,-3456,2059
5373278,746,-3471,1999
5373319,795,-3548,1909
5373359,839,-3443,2141
5373400,835,-3517,1957
5373439,830,-3492,1928
5373480,920,-3576,1885
5373520,957,-3585,1753
5373560,967,-3588,1838
5373601,994,-3600,1825
5373641,968,-3592,1784
5373681,1004,-3679,1682
5373721,930,-3502,2029
5373761,1070,-3700,1670
5373802,1018,-3663,1751
5373842,1120,-3650,1638
5373882,1050,-3633,1659
5373922,1001,-3580,1712
5373962,1021,-3635,1554
5373997,994,-3658,1691
5374036,1028,-3580,1698
5374076,1036,-3657,1662
5374116,1022,-3548,1709
5374157,1029,-3652,1626
5374197,1074,-3621,1714
5374237,1025,-3694,1706
5374277,1015,-3569,1732
5374317,1054,-3721,1580
5374357,1056,-3642,1672
5374398,1097,-3685,1459
5374437,1020,-3667,1491
5374478,968,-3875,1215
5374518,970,-3771,1218
5374558,940,-3880,1158
5374599,947,-3722,1291
5374638,929,-3803,1254
5374678,964,-3880,1128
5374718,950,-3820,1230
5374759,959,-3794,1251
5374800,923,-3817,1282
5374839,925,-3820,1171
5374879,972,-3782,1271
5374919,906,-3748,1265
5374959,886,-3756,1298
5375001,888,-3776,1320
5375040,930,-3833,1238
5375080,886,-3845,1227
5375120,896,-3733,1439
5375161,891,-3782,1371
5375201,901,-3850,1293
5375241,856,-3716,1396
5375281,888,-3808,1328
5375321,831,-3787,1388
5375361,827,-3855,1334
5375402,839,-3703,1445
5375442,873,-3851,1350
5375482,844,-3690,1463
5375522,848,-3726,1422
5375562,806,-3749,1426
5375604,810,-3741,1441
5375643,780,-3746,1472
5375683,824,-3784,1440
5375723,814,-3783,1398
5375763,737,-3761,1467
5375804,819,-3764,1436
5375844,805,-3760,1460
5375884,817,-3770,1456
5375925,780,-3763,1481
5375965,810,-3777,1450
5376006,810,-3817,1423
5376045,789,-3769,1490
5376086,757,-3760,1528
5376126,781,-3780,1510
5376166,800,-3719,1402
5376207,751,-3758,1428
5376247,746,-3740,1538
5376287,744,-3659,1548
5376327,774,-3814,1458
5376368,734,-3778,1556
5376408,718,-3745,1501
5376448,715,-3717,1542
5376488,770,-3711,1562
5376529,771,-3845,1448
5376569,741,-3691,1514
5376610,757,-3731,1493
5376649,671,-3740,1512
5376690,690,-3765,1512
5376730,680,-3780,1556
5376770,614,-3774,1542
5376811,658,-3726,1539
5376851,638,-3720,1546
5376891,652,-3760,1597
5376931,649,-3712,1569
5376971,668,-3739,1644
5377012,616,-3740,1590
5377052,612,-3801,1580
5377092,618,-3745,1619
5377132,646,-3739,1588
5377173,634,-3697,1578
5377214,659,-3795,1575
5377253,647,-3737,1619
5377293,644,-3647,1692
5377334,635,-3721,1589
5377374,622,-3703,1593
5377415,663,-3717,1643
5377454,679,-3704,1505
5377495,671,-3639,1581
5377535,673,-3679,1570
5377575,713,-3818,1540
5377616,698,-3752,1572
5377656,680,-3829,1433
5377696,690,-3698,1621
5377736,719,-3831,1511
5377776,674,-3671,1625
5377817,707,-3800,1495
5377857,720,-3672,1597
5377897,667,-3703,1586
5377937,723,-3756,1558
5377977,735,-3822,1469
5378019,702,-3780,1543
5378058,710,-3715,1584
5378098,714,-3791,1449
5378139,698,-3736,1587
5378179,670,-3748,1509
5378220,695,-3825,1516
5378260,699,-3685,1602
5378300,716,-3741,1497
5378340,714,-3692,1646
5378380,702,-3698,1567
5378421,710,-3724,1566
5378461,742,-3803,1566
5378501,696,-3782,1492
5378541,710,-3724,1562
5378581,693,-3730,1572
5378622,662,-3742,1565
5378661,710,-3713,1569
5378701,719,-3707,1590
5378742,704,-3707,1617
5378782,668,-3774,1588
5378823,686,-3716,1625
5378862,677,-3764,1588
5378903,645,-3773,1537
5378943,678,-3629,1681
5378983,679,-3703,1639
5379024,690,-3718,1672
5379063,656,-3725,1675
5379103,672,-3679,1692
5379144,668,-3711,1769
5379184,670,-3691,1721
5379225,673,-3693,1773
5379264,674,-3744,1662
5379304,599,-3652,1771
5379345,622,-3704,1730
5379385,609,-3693,1773
5379425,605,-3701,1708
5379465,604,-3585,1699
5379505,629,-3594,1752
5379545,595,-3725,1683
5379586,598,-3630,1758
5379626,639,-3702,1706
5379666,598,-3579,1847
5379706,615,-3726,1677
5379746,607,-3663,1779
5379786,606,-3724,1848
5379827,636,-3589,1840
5379867,697,-3798,1965
5379907,681,-3542,1772
5379947,636,-3486,1757
5379987,638,-3725,1632
5380028,618,-3684,1663
5380068,655,-3576,1814
5380108,732,-3652,1820
5380148,625,-3723,1915
5380189,621,-3639,1889
5380229,413,-3749,1879
5380269,889,-3485,1553
5380309,769,-4026,1549
5380349,572,-3848,1558
5380390,649,-3766,1402
5380431,619,-3948,1386
5380470,831,-3774,1366
5380510,903,-3555,1402
5380551,905,-3510,1154
5380591,804,-3308,1265
5380632,733,-3431,992
5380672,638,-4911,1506
5380712,852,-4176,1188
5380752,803,-3471,1090
5380792,633,-4430,1088
5380833,527,-3671,1218
5380873,463,-3553,1500
5380913,488,-3749,1583
5380953,523,-3590,1656
5380993,585,-3724,1579
5381035,572,-3899,1460
5381074,558,-3750,1537
5381114,580,-3678,1643
5381155,517,-3646,1700
5381195,539,-3592,1476
5381236,538,-3440,1458
5381275,557,-3803,1555
5381316,628,-3704,1532
5381356,562,-3690,1665
5381396,557,-3937,1563
5381437,590,-3796,1490
5381477,564,-3674,1704
5381517,547,-3753,1611
5381557,584,-3740,1585
5381597,580,-3800,1744
5381638,610,-3917,1988
5381678,875,-4529,2415
5381718,1597,-4201,2097
5381758,1556,-4383,2241
5381798,1690,-4233,678
5381839,1572,-3517,687
5381879,1579,-2418,1085
5381919,1094,-2717,2339
5381960,1389,-3083,1756
5382000,1314,-2620,2068
5382041,537,-1394,3056
5382080,87,-1988,3566
5382121,-99,-1983,4042
5382161,-186,-1769,3881
5382201,-194,-1376,4332
5382242,-170,-1964,3891
5382282,173,-1262,3518
5382322,232,-1590,3578
5382362,156,-1823,3959
5382402,399,-2533,3650
5382443,328,-1239,4143
5382483,538,-1544,3956
5382523,813,-1784,3334
5382563,665,-1213,3565
5382604,135,-1293,4358
5382645,19,-743,4336
5382684,344,-990,3594
5382725,361,-587,3645
5382765,435,-906,3509
5382805,502,-525,2936
5382846,39,452,4099
5382885,434,-36,4815
5382926,582,308,4722
5382966,751,524,4712
5383006,709,-1441,4080
5383047,497,-1128,3589
5383087,345,-1360,3814
5383127,160,-665,4444
5383167,38,-1413,3578
5383207,636,-1022,3206
5383248,-509,950,5029
5383287,-171,138,4896
5383328,324,-217,4128
5383368,805,-1187,3930
5383408,539,-1701,2628
5383449,-369,-1143,4440
5383488,320,-990,4162
5383528,302,-783,3875
5383569,180,-935,3796
5383609,197,-837,3932
5383649,431,-454,3992
5383689,12,-510,4159
5383729,248,366,4068
5383769,114,286,4211
5383810,42,191,4289
5383850,114,-782,4499
5383890,449,-1151,4055
5383930,170,-1761,2707
5383970,335,-3439,2938
5384010,378,-4298,1758
5384051,532,-2948,2524
5384091,375,-4255,2577
5384131,618,-3387,2291
5384171,640,-3190,2525
5384211,335,-3275,2509
5384252,328,-2996,2652
5384292,638,-2538,2834
5384332,411,-3334,2703
5384372,525,-3073,2489
5384412,389,-3407,2657
5384453,462,-3036,2511
5384493,436,-3371,2227
5384533,410,-3612,2096
5384573,319,-3459,1926
5384613,389,-3966,1657
5384654,338,-3618,1724
5384694,337,-3563,1537
5384734,481,-3956,1289
5384774,406,-3943,1207
5384814,266,-3702,1337
5384855,351,-3944,1048
5384895,294,-3970,1079
5384936,221,-3785,1392
5384976,44,-4254,1379
5385016,118,-3742,1172
5385057,16,-4139,1575
5385097,-9,-3708,1528
5385137,91,-3515,2222
5385177,29,-3559,2595
5385217,-309,-3733,2823
5385259,-507,-3268,3028
5385298,-467,-2169,3175
5385338,-332,-2824,2198
5385379,-230,-3171,2044
5385419,489,-2733,1502
5385460,1250,-3191,-225
5385499,1171,-4440,535
5385539,2160,-923,-348
5385580,2315,-5969,-617
5385620,2090,-3254,-486
5385661,1552,-4670,417
5385700,1073,-3771,579
5385741,882,-4153,-95
5385781,1250,-5539,164
5385821,769,-3856,24
5385862,1199,-3837,-558
5385902,692,-4357,-136
5385942,641,-4103,106
5385982,652,-3999,-299
5386022,562,-4027,270
5386067,642,-3978,196
5386107,622,-3981,221
5386147,652,-3987,206
5386187,712,-4212,90
5386227,741,-4072,152
5386268,696,-3960,168
5386307,672,-4077,153
5386347,708,-4094,195
5386387,746,-4089,84
5386428,680,-4113,58
5386469,746,-4054,197
5386508,728,-4069,144
5386548,730,-3963,97
5386589,701,-3950,175
5386629,676,-4054,126
5386670,663,-4012,212
5386709,693,-4027,165
5386749,704,-4117,105
5386790,690,-4005,220
5386830,730,-3976,187
5386871,664,-4198,97
5386910,689,-3987,312
5386951,694,-3995,125
5386991,690,-4057,143
5387031,700,-4090,252
5387072,709,-3988,206
5387112,675,-4171,112
5387152,732,-3983,-114
5387192,709,-4025,-96
5387232,717,-4055,0
5387274,760,-4061,40
5387313,717,-4018,131
5387353,702,-3959,163
5387394,642,-4038,163
5387434,670,-3976,112
5387475,695,-4014,158
5387514,651,-3973,227
5387555,685,-4106,65
5387595,621,-3990,263
5387635,695,-4058,87
5387676,693,-3934,20
5387715,683,-3929,306
5387755,677,-4057,127
5387796,589,-4285,381
5387836,703,-4309,373
5387877,908,-4077,16
5387916,857,-4418,-365
5387957,759,-4455,110
5387997,949,-3945,353
5388037,927,-4133,626
5388078,635,-3337,1233
5388117,874,-3211,1375
5388157,709,-3008,1585
5388198,704,-3465,2081
5388238,946,-3480,1902
5388279,1163,-3528,1790
5388318,1126,-3440,1602
5388358,1174,-3419,1711
5388398,1227,-3429,1935
5388439,1088,-3859,1869
5388479,1106,-3375,2048
5388519,944,-3000,2549
5388559,788,-3011,2248
5388599,632,-3759,2279
5388640,680,-3468,1980
5388680,765,-3557,1944
5388720,778,-3322,2051
5388760,1054,-3787,2143
5388800,791,-2706,2808
5388840,1005,-3129,2764
5388881,863,-3286,2891
5388921,974,-2745,2901
5388961,1055,-3021,2664
5389001,1126,-3357,2769
5389041,1707,-2289,3458
5389082,1965,-2801,3087
5389122,2332,-2785,2626
5389162,2382,-1513,2657
5389202,1791,-1402,2922
5389243,903,-1570,2979
5389283,-294,-2874,3721
5389323,-857,-3169,3322
5389363,-1107,-835,4886
5389403,31,-872,3343
5389444,532,-1263,3121
5389485,-679,579,4400
5389524,-159,-1875,2787
5389564,216,-2644,2476
5389605,386,-3720,1980
5389645,690,-3971,1002
5389686,869,-4089,881
5389725,643,-4034,854
5389766,812,-3883,275
5389806,970,-3737,142
5389846,934,-4209,-402
5389887,954,-4247,-887
5389927,828,-4287,-928
5389967,831,-4089,-965
5390007,933,-4120,-747
5390047,1040,-3762,-743
5390088,995,-3878,-868
5390128,955,-3619,-1080
5390168,844,-3742,-1052
5390208,965,-3543,-895
5390249,942,-3796,-1291
5390290,987,-3739,-1140
5390329,1003,-3658,-1118
5390369,1056,-4160,-1160
5390410,1064,-4341,-1150
5390450,972,-3847,-1045
5390491,1045,-3731,-1058
5390530,1076,-3797,-724
5390571,991,-3880,-816
5390611,1010,-3860,-769
5390651,1075,-3605,-900
5390692,1019,-3757,-800
5390732,1138,-3806,-789
5390772,1182,-3846,-806
5390812,1112,-3905,-649
5390852,1179,-3966,-876
5390893,1122,-3953,-629
5390933,988,-4006,-766
5390973,858,-4017,-895
5391014,864,-3705,-1179
5391054,1053,-3724,-1230
5391095,1002,-3788,-979
5391134,1068,-3561,-1094
5391175,1192,-3730,-1471
5391215,1274,-3674,-1414
5391255,1426,-3587,-1259
5391296,1375,-3710,-1234
5391336,1142,-3785,-861
5391376,1291,-3629,-908
5391416,1342,-3781,-1029
5391456,1329,-3694,-817
5391497,1411,-3732,-929
5391537,1407,-3733,-965
5391577,1354,-3817,-1002
5391617,1310,-3707,-1101
5391658,1352,-3835,-1188
5391699,1448,-3477,-1293
5391738,1474,-3672,-1304
5391779,1543,-3593,-1222
5391819,1591,-3437,-1195
5391859,1606,-3624,-1214
5391900,1632,-3554,-1252
5391939,1578,-3520,-1264
5391980,1595,-3517,-1305
5392020,1684,-3417,-1396
5392060,1594,-3533,-1357
5392101,1684,-3440,-1500
5392141,1669,-3440,-1391
5392181,1719,-3390,-1477
5392221,1726,-3499,-1485
5392261,1738,-3251,-1581
5392302,1736,-3443,-1557
5392341,1825,-3319,-1652
5392382,1744,-3493,-1527
5392422,1921,-3449,-1486
5392462,1921,-3304,-1456
5392503,1962,-3284,-1474
5392542,1991,-3339,-1541
5392582,1945,-3308,-1438
5392623,2055,-3318,-1532
5392663,2087,-3329,-1421
5392704,2108,-3402,-1199
5392743,2245,-3281,-1154
5392783,2136,-3303,-989
5392823,2211,-3281,-952
5392864,2354,-3261,-947
5392904,2370,-3251,-753
5392944,2484,-3143,-830
5392984,2413,-3247,-683
5393024,2412,-3295,-726
5393064,2431,-3180,-720
5393105,2295,-3426,-727
5393145,2365,-3437,-528
5393185,2774,-2381,-320
5393225,2653,-2756,-59
5393265,2648,-2931,-199
5393306,2504,-2829,-161
5393346,2617,-3014,-133
5393386,2527,-3107,128
5393426,2703,-2990,-78
5393466,2644,-3303,-153
5393507,2600,-3275,-325
5393547,2433,-3489,-548
5393587,2374,-3484,-440
5393627,2438,-3333,-187
5393667,2176,-3297,-59
5393708,2169,-3594,-323
5393748,2092,-3519,-535
5393788,1960,-3507,-640
5393828,2154,-3707,-659
5393868,2222,-3358,-933
5393909,2179,-3249,-289
5393949,2109,-3337,-77
5393989,2247,-3271,19
5394030,2321,-3211,-114
5394070,2013,-3478,-237
5394111,1706,-3585,379
5394150,1750,-4216,1632
5394191,1595,-3330,1876
5394231,1638,-3253,2012
5394271,1446,-3466,2148
5394312,1245,-3449,1980
5394352,1238,-3583,1989
5394392,925,-3925,2080
5394432,1023,-2544,2721
5394472,955,-3085,2445
5394513,1110,-2944,2611
5394553,1063,-3068,2980
5394593,934,-2564,3234
5394634,829,-3141,2989
5394674,738,-2766,3320
5394715,695,-2652,3360
5394754,917,-2815,3166
5394795,1014,-2305,2907
5394835,1266,-1994,3004
5394875,1429,-2637,2274
5394916,1615,-2596,2861
5394955,1693,-2847,2870
5394996,1563,-2099,2926
5395036,1558,-2391,2757
5395076,1381,-2867,3057
5395117,1049,-2981,3138
5395157,972,-2783,3018
5395197,856,-2835,3087
5395237,693,-2484,3103
5395278,498,-2865,3178
5395318,432,-2776,3635
5395358,156,-2289,3921
5395398,442,-2172,3938
5395438,533,-2609,3932
5395479,910,-1909,3175
5395520,855,-3186,2821
5395559,1102,-2115,2898
5395599,1220,-3153,2943
5395640,1487,-2180,2697
5395680,1190,-3076,2301
5395721,1413,-2772,3125
5395761,1433,-2460,3127
5395801,1492,-2327,2860
5395841,1834,-2637,2778
5395881,1662,-2929,2795
5395922,1693,-2516,2808
5395962,1808,-2844,3043
5396002,1485,-2751,3140
5396042,1484,-1930,2785
5396082,633,-3220,3540
5396123,477,-2102,3854
5396163,263,-1709,3380
5396203,301,-881,4839
5396244,389,-1908,3271
5396284,790,-1633,3188
5396325,811,-2705,2835
5396364,687,-2029,2933
5396405,840,-3022,2165
5396445,918,-3132,1664
5396485,1275,-3353,1118
5396526,1590,-3315,406
5396565,1569,-4034,-170
5396606,1330,-4386,2
5396646,1282,-5022,-280
5396686,1266,-3914,217
5396727,1090,-4384,222
5396766,1069,-3900,-144
5396806,630,-4477,292
5396846,840,-4040,-36
5396887,635,-3953,31
5396927,512,-4432,-68
5396967,725,-3997,6
5397007,604,-4018,137
5397048,739,-3977,352
5397088,665,-3894,474
5397129,773,-4046,332
5397168,697,-4123,253
5397208,631,-4023,314
5397248,626,-3984,335
5397288,669,-3988,390
5397329,713,-4035,297
5397369,680,-4038,338
5397409,707,-4062,312
5397449,640,-4024,290
5397489,636,-3992,333
5397530,673,-4002,329
5397570,655,-4001,319
5397610,683,-4009,313
5397650,653,-4054,233
5397690,649,-4018,258
5397731,644,-4037,271
5397771,657,-3999,246
5397811,670,-4019,271
5397851,632,-4075,220
5397891,626,-3987,351
5397932,578,-4067,287
5397972,660,-4095,449
5398012,678,-4126,246
5398052,710,-3841,157
5398092,841,-4443,546
5398137,1271,-4107,973
5398177,1140,-3450,1129
5398217,1025,-3045,1192
5398257,635,-2467,898
5398297,188,-5488,2058
5398338,889,-3762,1023
5398377,612,-4445,82
5398417,565,-3601,863
5398457,586,-3410,1263
5398497,675,-3847,1088
5398538,755,-4081,1022
5398578,885,-4035,784
5398618,919,-3967,850
5398658,815,-3840,934
5398698,763,-3817,778
5398739,703,-3714,739
5398779,782,-4180,691
5398819,973,-4078,760
5398859,914,-4021,618
5398900,829,-3925,800
5398941,809,-4026,566
5398980,795,-3793,788
5399021,841,-3925,748
5399061,822,-3789,857
5399101,942,-4102,668
5399142,831,-3822,674
5399181,842,-3922,573
5399222,868,-3969,526
5399262,826,-4005,588
5399302,860,-3961,588
5399343,889,-3985,543
5399383,573,-3836,519
5399423,741,-3937,611
5399463,827,-3911,699
5399504,830,-3926,595
5399544,837,-4000,648
5399584,854,-3945,650
5399624,838,-3944,653
5399665,824,-3970,667
5399705,837,-3944,682
5399746,842,-3878,756
5399785,891,-4004,718
5399825,908,-3972,709
5399866,841,-3888,737
5399906,837,-3907,742
5399947,861,-3932,686
5399986,854,-3948,599
5400027,860,-3931,679
5400067,840,-3946,704
5400107,882,-3976,671
5400148,885,-3957,660
5400188,901,-3949,661
5400228,862,-3904,710
5400268,885,-4014,606
5400309,861,-3959,682
5400350,875,-3925,613
5400389,872,-3927,682
5400429,843,-3935,612
5400470,814,-3890,621
5400510,882,-4016,664
5400551,860,-3995,629
5400591,893,-3854,687
5400631,875,-3942,594
5400671,833,-3981,631
5400711,865,-3949,657
5400752,838,-3983,649
5400792,843,-4001,548
5400832,817,-3834,652
5400872,849,-3939,694
5400912,868,-3912,651
5400953,853,-3938,658
5400993,820,-3928,669
5401033,856,-3930,662
5401074,831,-3930,674
5401114,853,-3980,673
5401155,849,-3983,648
5401194,838,-3995,606
5401234,834,-3949,693
5401275,877,-4012,603
5401315,832,-3964,658
5401356,872,-3965,630
5401395,864,-4013,645
5401436,850,-3967,584
5401476,856,-3927,646
5401516,887,-3936,596
5401557,866,-3979,622
